,Date,Year,Month,Day,Tmax_C,Tmin_C,Srad,Ws_2m,q,Prcp,ETo,ETr_ASCE
7674,2000-01-05,2000,1,5,-0.229498291016,-12.4702514648,126.033432007,1.70308812757,0.00187980395276,0.0,0.811697542667,1.08765250081
7675,2000-01-06,2000,1,6,-3.18042602539,-16.6209777832,129.001785278,1.7949141342,0.0015538954176,0.0,0.680685162544,0.885246070678
7676,2000-01-07,2000,1,7,-1.93988647461,-15.2604431152,127.733428955,0.856498835931,0.00172312441282,0.0,0.606998503208,0.701257358301
7677,2000-01-08,2000,1,8,-1.8895324707,-14.3711608887,126.664291382,0.986321712429,0.00197982019745,0.0,0.594868838787,0.670971288214
7678,2000-01-09,2000,1,9,-0.0796875,-14.0605529785,126.617805481,2.02132091819,0.00206804741174,0.0,0.780593812466,1.0170798999
7679,2000-01-10,2000,1,10,0.629876708984,-10.9310058594,125.668197632,1.2105687971,0.00204979348928,0.0,0.78665715456,0.995773709064
7680,2000-01-11,2000,1,11,2.89043579102,-10.2108520508,127.002967834,2.09417149386,0.00240042083897,0.0,0.997025191784,1.36144915339
7681,2000-01-12,2000,1,12,7.79027709961,-5.26016845703,124.645545959,1.00579119399,0.00248522567563,0.0,1.09237384796,1.46841548491
7682,2000-01-13,2000,1,13,8.75032958984,-5.51016845703,126.478355408,2.1047923783,0.00265749706887,0.0,1.52755045891,2.26671754265
7683,2000-01-14,2000,1,14,10.3696228027,-4.08048095703,124.247108459,2.63138381419,0.00257003027946,0.0,1.92606270313,2.98777600607
7684,2000-01-15,2000,1,15,11.2805725098,-2.62103881836,127.009605408,2.14694476572,0.00257117114961,0.0,1.87457156181,2.87974990761
7685,2000-01-16,2000,1,16,12.1303649902,-0.760534667969,88.5870056152,2.19692367806,0.00276702060364,0.0,1.98061478138,3.06881859942
7686,2000-01-17,2000,1,17,12.9202209473,1.02974853516,72.2577362061,1.16795971824,0.00321348104626,0.0,1.46644616127,2.10581597559
7687,2000-01-18,2000,1,18,16.3002563477,1.67971191406,123.735778809,1.33925547311,0.0042547150515,0.0,1.68088400364,2.38315647069
7688,2000-01-19,2000,1,19,15.3102050781,0.539361572266,130.90763855,1.66656333415,0.00379342329688,0.0,1.84788751602,2.71119855124
7689,2000-01-20,2000,1,20,14.870324707,0.419152832031,114.731109619,1.05498823847,0.00346104986966,0.0,1.50902616978,2.10310862755
7690,2000-01-21,2000,1,21,14.149987793,1.55950317383,118.31703949,1.9972940627,0.00356448860839,0.0,2.01029157639,3.00925427696
7691,2000-01-22,2000,1,22,11.4399658203,-1.52112426758,133.729904175,2.49340540236,0.0032747075893,0.0,1.9492123127,2.90689826395
7692,2000-01-23,2000,1,23,9.48986206055,-3.45075073242,138.471313477,1.48259104842,0.00195091811474,0.0,1.63351714611,2.39843792646
7693,2000-01-24,2000,1,24,11.6796813965,-1.20093383789,86.090133667,1.04548260129,0.00208363938145,0.0,1.49651002884,2.15981612495
7694,2000-01-25,2000,1,25,12.6505371094,2.63918457031,58.5847091675,1.06587634357,0.00416078325361,5.37806844711,1.33401167393,1.81752415883
7695,2000-01-26,2000,1,26,11.8894287109,1.12975463867,101.004959106,2.5439809916,0.00453232694417,3.98526668549,1.75571787357,2.52127117928
7696,2000-01-27,2000,1,27,7.29046020508,-3.23056640625,134.546707153,4.5109550943,0.00312791578472,3.41328954697,1.92781126499,2.87818241521
7697,2000-01-28,2000,1,28,4.24004516602,-3.95072021484,112.546348572,2.68742846612,0.00201975065283,0.0,1.6822296381,2.50234225717
7698,2000-01-29,2000,1,29,3.80974731445,-7.56107177734,149.182617188,1.28042216807,0.00167825026438,0.0,1.27877140045,1.72901125128
7699,2000-01-30,2000,1,30,6.94045410156,-6.82068481445,147.980667114,0.997124399646,0.00184139469638,0.0,1.31956911087,1.74817826111
7700,2000-01-31,2000,1,31,3.99431762695,-5.35166015625,66.0819625854,1.72518817676,0.00299025070854,1.4447966814,1.01836037636,1.36033229862
7701,2000-02-01,2000,2,1,4.65355834961,-6.38135375977,148.571685791,2.62220700911,0.00351162836887,2.20619487762,1.1378235817,1.41310560056
7702,2000-02-02,2000,2,2,6.88411865234,-7.3919128418,150.377929688,1.49400369778,0.00301687093452,0.0,1.31079125404,1.64974486003
7703,2000-02-03,2000,2,3,10.7735534668,-4.58151855469,152.662307739,0.885066035254,0.00338423112407,0.0,1.39648652077,1.68317756266
7704,2000-02-04,2000,2,4,11.1139465332,-3.18161621094,142.913879395,2.23718492428,0.00329144042917,0.0,1.92530298233,2.73792666753
7705,2000-02-05,2000,2,5,11.8043457031,-2.92206420898,147.250198364,1.78051096734,0.00317697320133,0.0,1.88781452179,2.6351445262
7706,2000-02-06,2000,2,6,11.8942504883,-1.01157226562,149.461517334,1.55511974669,0.00309597142041,0.0,1.89018654823,2.60787007215
7707,2000-02-07,2000,2,7,10.2138000488,-3.83157958984,159.449005127,1.51789466928,0.00290582631715,0.0,1.75082886219,2.34894512352
7708,2000-02-08,2000,2,8,11.9038330078,-3.15183105469,155.51776123,1.45750493987,0.00268487795256,0.0,1.90289580822,2.62669192802
7709,2000-02-09,2000,2,9,12.3640991211,-0.231848144531,98.8534011841,2.55018849991,0.00346561335027,0.32312721014,2.17188167572,3.2248079489
7710,2000-02-10,2000,2,10,10.7843566895,-1.70194091797,132.707260132,2.29275576553,0.00389115768485,0.0,1.84073507786,2.52925227627
7711,2000-02-11,2000,2,11,10.1838623047,-0.821173095703,154.382217407,2.44502892236,0.00325036910363,0.0,2.11468410492,2.98391197412
7712,2000-02-12,2000,2,12,8.62447509766,-2.91141357422,117.911964417,3.86125419947,0.00305870291777,1.17366468906,2.14198446274,3.17833363939
